,question,answer,img_id,type
4788,có bao nhiêu người đang đứng trong bếp chuẩn bị thức ăn,sáu,192196,1
4789,em bé đang ngủ ở đâu giữa nhiều cuốn sách ảnh,giường,332270,3
4790,"cái gì đứng trên chỗ khô, nơi nó được bao quanh bởi nước",con chim,480205,0
4791,con mèo đen trắng đang ở đâu,chậu,502204,3
4792,những người đang đi bộ xuống là gì,các tòa nhà,538775,0
4793,trẻ mới biết đi ở đâu,cái ghế,375099,3
4794,màu sắc của cái dù là gì,màu đỏ,239828,2
4795,cái gì đang nhìn xuyên qua hàng rào bởi một vòi cứu hỏa màu đỏ,con bò,334614,0
4796,những gì kéo lên trong tín hiệu giao thông,xe tải,419378,0
4797,một số con hotdog đang nướng ở đâu,chảo,330110,3
4798,"con mèo ở đâu với những giọt nước rơi, với ngói trên tường",bồn tắm,48993,3
4799,con mèo đen trắng nằm ở đâu,cái ghế,240691,3
4800,có bao nhiêu máy bay chiến đấu màu bạc đang bay qua bầu trời,chín,581218,1
4801,có bao nhiêu máy bay quân sự đang bay theo đội hình trên bầu trời xanh,sáu,99066,1
4802,nguồn cấp dữ liệu coule vừa kết hôn làm gì,bánh,363207,0
4803,những gì chứa đầy đồ nội thất trong thời gian và cùng một phòng khách vào ban đêm,phòng,541606,0
4804,người đàn ông kéo và hút thuốc là gì,cà vạt,434786,0
4805,giường ở đâu,phòng ngủ,143820,3
4806,màu của tường là gì,màu đỏ,474732,2
4807,một con voi ăn một số thực phẩm ở đâu,chuồng,169947,3
4808,người đàn ông và hai con mèo ở đâu,phòng bếp,125015,3
4809,cái gì được phun bằng sơn kim loại màu xanh,điêu khắc,335045,0
4810,có bao nhiêu đồng đội lấy được cây gậy trong khi chờ đợi cùng các đồng đội khác,một,376342,1
4811,salad lớn được chứa ở đâu,bát,338864,3
4812,màu của bánh là gì,màu trắng,580026,2
4813,tòa nhà gạch lớn trải dài vào bầu trời xanh và có những gì,đồng hồ,520683,0
4814,những gì ở bên đường,vòi,515876,0
4815,những gì được cập cảng ở bến cảng dưới bầu trời xanh nhiều mây,con thuyền,384215,0
4816,hai người đang ở đâu,phòng ngủ,37326,3
4817,màu của chiếc tàu là gì,màu đỏ,462292,2
4818,bắn cái gì trên đường thành phố với vài chiếc ô tô đang đậu,vòi,376284,0
4819,công nhân đứng ở đâu bên cạnh đào tạo,áo vest,96463,3
4820,bao nhiêu người đàn ông đang đeo cà vạt đang nhảy ra ngoài,sáu,296657,1
4821,hai người đi xe đạp và xe đạp của họ phản chiếu qua đâu,gương,565447,3
4822,"những gì đứng trên bầu trời tươi sáng, rõ ràng",tòa tháp,509551,0
4823,ba người mặc trang phục rằn ri của quân đội đang cắt những gì,bánh,506458,0
4824,người đàn ông đang giữ cái gì trên một chiếc ghế dài,ván trượt,348795,0
4825,những gì đỗ trên các đường ray gần một nền tảng,xe lửa,482585,0
4826,hai người đàn ông đang đi thang máy trượt tuyết trên tuyết bao phủ là gì,núi,376393,0
4827,những gì nằm ở phía trước treo tường,lọ cắm hoa,431401,0
4828,những gì đi bộ bên cạnh vòi cứu hỏa màu đỏ trên một vỉa hè,con chó,531189,0
4829,những gì đang ngồi trong một bãi đậu xe bẩn,xe tải,424554,0
4830,màu của áo là gì,màu đen,32720,2
4831,màu của dĩa nhựa là gì,màu vàng,280847,2
4832,màu sắc của chiếc váy là gì,màu đỏ,381244,2
4833,phương tiện chuyên chở những gì một chiếc xe cổ,xe tải,426372,0
4834,có bao nhiêu người đứng bên ngoài bên cạnh một chiếc xe tải lớn,hai,214247,1
4835,có bao nhiêu hoa loa kèn được trưng bày trong một cái bình,ba,12098,1
4836,những gì đi qua khu vực cát,con voi,477389,0
4837,những gì đang đi trên cỏ,con ngựa,489266,0
4838,màu của áo là gì,màu xám,283618,2
4839,có bao nhiêu thuyền trên sông với mái chèo ở bên và cây ở phía sau,hai,510293,1
4840,những gì trong cỏ bên cạnh đường,gấu,454956,0
4841,những gì được cập cảng trong khi thời tiết rõ ràng,con thuyền,388880,0
4842,những gì đang kéo xe lửa trên đường ray,động cơ,511153,0
4843,những gì đang chạy trên một cánh đồng phủ đầy cỏ,hươu cao cổ,392933,0
4844,xe tải gửi thư dừng ở đâu,đường,145538,3
4845,những gì cho thấy những cái đầu bông cải xanh và mầm brussels nằm trên đỉnh,mặt,456377,0
4846,màu sắc của thực phẩm là gì,màu nâu,458642,2
4847,màu của cái tủ là gì,màu xanh dương,308686,2
4848,có bao nhiêu người đang chơi tennis,ba,349960,1
4849,em bé châu á nhỏ ăn gì,cà rốt,462006,0
4850,những gì trên đồi hướng phía ngôi nhà ánh sáng,băng ghế,462105,0
4851,có bao nhiêu con bò cận cảnh và những con khác đang ăn trong nền,một,340157,1
4852,người đàn ông đang tận hưởng việc đọc ở đâu,thư viện,400080,3
4853,bảng màu nâu là một màn hình một đèn và các mặt hàng khác,bàn phím,523322,0
4854,những gì bay qua bầu trời,máy bay,344397,0
4855,màu của xe máy là gì,màu xanh dương,321709,2
4856,những gì cho thấy các cầu thủ bóng chày cầm gậy,tượng đài,487050,0
4857,người đàn ông lớn tuổi đi trượt ván ở đâu,đường phố,350254,3
4858,những gì có bóng phản chiếu lên tường,dao,573796,0
4859,người đang đưa tay ra ở đâu,đường phố,535898,3
4860,hai con hươu cao cổ đang ở đâu,vườn bách thú,26538,3
4861,người đàn ông cầm cái gì và đội mũ bảo hiểm,gậy,348469,0
4862,một người đàn ông lớn tuổi đang đặt một cái gì đó vào đâu,gầu múc,380827,3
4863,màu của xe buýt là gì,màu vàng,461510,2
4864,nhóm trẻ em đang chơi trò chơi điện tử ở đâu,phòng,229827,3
4865,cái gì đậu ở lề đường gần công viên rợp bóng cây như khu vực,xe cộ,373140,0
4866,màu của chiếc tàu là gì,màu xanh dương,62329,2
4867,những gì đỗ ở phía trước nhà với một loạt các dấu hiệu dừng được sắp xếp trước mặt họ,xe ô tô,433904,0
4868,có bao nhiêu người đàn ông đang sửa chiếc nơ của mình và một người đàn ông khác đang tìm kiếm,một,414747,1
4869,những gì đỗ bên cạnh xe buýt đỏ,xe buýt,533107,0
4870,có bao nhiêu người đứng trên một nền tảng gần một chuyến tàu,ba,308139,1
4871,có bao nhiêu thanh niên cưỡi ván trượt trên mặt phẳng,hai,292478,1
4872,có bao nhiêu con chó trên bãi cỏ cắn vào một chiếc đĩa bay màu đỏ,ba,275542,1
4873,những gì kéo lên dọc theo một số tòa nhà,tàu hỏa,338986,0
4874,nhà bếp này nhỏ nhưng có những gì,tủ đá,562139,0
4875,có bao nhiêu con ngựa vằn đứng trên cánh đồng cỏ,bốn,312205,1
4876,hai thứ đang ngủ trên bàn,con mèo,499365,0
4877,có bao nhiêu chiếc máy bay đang bay trên bầu trời,ba,370363,1
4878,người phụ nữ mang một con chó nhỏ ở đâu khi cô bước xuống đường,balo,529860,3
4879,kẹo dẻo màu nằm ở đâu,bát,238336,3
4880,cái gì đậu trên bãi biển đầy cát,xe máy,354533,0
4881,những gì ngủ với nhiều động vật nhồi trên giường,con mèo,434996,0
4882,cái gì đè lên rèm cửa sổ,màn,344942,0
4883,có bao nhiêu con bò đi bộ trước cổng kim loại trên đường phố,ba,192730,1
4884,con mèo lông mịn tự ngắm mình ở đâu,gương,252127,3
4885,cái gì đây đang giữ một cái bánh sandwich hai tầng,đĩa ăn,430056,0
4886,con mèo đang nằm ở đâu,cái túi,64423,3
4887,có bao nhiêu cô gái trẻ bên ngoài xe buýt lưu diễn quảng cáo cho bộ phim 1 giây,bốn,129571,1
4888,có bao nhiêu con ngựa vằn đang đứng trên cỏ bên cây,ba,504635,1
4889,nhà vệ sinh trắng đang đặt ở đâu,phòng tắm,128736,3
4890,màu sắc của nêm là gì,màu cam,347048,2
4891,những gì đang nằm bởi một chiếc xe đạp lớn,con mèo,458119,0
4892,người đàn ông nấu ăn ở đâu,phòng bếp,146961,3
4893,cái gì trên boong nhìn ra nước,băng ghế,387388,0
4894,cái gì đang băng qua đường trong khi một chiếc xe jeep đang đậu đang quan sát,con voi,555472,0
4895,những gì đang trôi nổi trong ao cùng nhau,con vịt,449338,0
4896,màu của mặt phẳng là gì,màu xám,72126,2
4897,màu của con mèo là gì,màu xám,234217,2
4898,ba chú chó nhỏ nhìn ra những gì trong khi ngồi trên lòng một người phụ nữ,cửa sổ,407286,0
4899,trẻ mới biết đi ở đâu khi sử dụng nhà vệ sinh,phòng tắm,175476,3
4900,những gì đang ngồi trên giấy lụa xung quanh một tách trà,donut,523772,0
4901,những gì đang bay hình thành trên bầu trời có mây mù một phần,máy bay,504378,0
4902,có bao nhiêu con chim trắng trên lưng voi,hai,58483,1
4903,công viên thể thao đã làm gì trên mặt đường gần với một tòa nhà,xe máy,549399,0
4904,màu của gạch là gì,màu trắng,461024,2
4905,màu của bàn là gì,màu trắng,8999,2
4906,màu của xe tải lớn là gì,màu tía,174892,2
4907,có bao nhiêu người phụ nữ chơi trò chơi điện tử trước ghế dài,hai,101530,1
4908,những gì đi bộ qua một cá sấu gần một lỗ tưới nước,ngựa rằn,490749,0
4909,đĩa có kích thước cá nhân trên bàn ở phía trước đồ uống,pizza,552221,0
4910,màu của ngựa là gì,màu đen,472662,2
4911,có bao nhiêu con mèo đứng trong bồn rửa trong khi con kia ngủ trong toilet,một,473500,1
4912,tủ lạnh cũ đang ở đâu,phòng,282296,3
4913,những gì được bao phủ trong rất nhiều nam châm và lịch,tủ đá,375691,0
4914,điều gì đang lái xe trong giao thông xuống một con đường,xe buýt,439173,0
4915,cái mỏ đen với móng vuốt của nó,con vẹt,371256,0
4916,chìm sứ nhỏ được phản chiếu ở đâu,gương,153674,3
4917,những gì chứa đầy sushi và rau,hộp,516871,0
4918,xe tải trắng có cách tiếp cận dấu hiệu gì,cỗ máy,400554,0
4919,màu của ánh sáng là gì,màu đỏ,340109,2
4920,cái gì đang đứng trên tấm vải trắng trong sân,con voi,335045,0
4921,những gì đã làm với màu trắng gần như hoàn toàn,phòng tắm,555012,0
4922,những gì đang đứng trong đám cỏ cao và bụi rậm,ngựa rằn,569674,0
4923,có bao nhiêu con cừu trắng đang đi bộ trên một con đường trong thị trấn,ba,55053,1
4924,màu sắc của người phụ nữ là gì,màu trắng,101215,2
4925,dòng xe cộ đông đúc ở đâu,đường phố,43001,3
4926,người đàn ông đang sửa xe đạp ở đâu,cửa tiệm,28099,3
4927,con gấu đang ngồi ở đâu,cái ghế,479331,3
4928,những gì đỗ trên vỉa hè gần các tòa nhà nhiều tầng,xe máy,468508,0
4929,có bao nhiêu con ngựa ở giữa một cuộc đua ngựa,hai,260951,1
4930,màu của con bò là gì,màu nâu,250708,2
4931,có bao nhiêu con voi trên đồng cỏ mà không có gì khác xung quanh,hai,538309,1
4932,có bao nhiêu quả táo vẫn mọc trên cành cây có mấy lỗ sâu,ba,321089,1
4933,những gì kéo vào ga tàu cạnh nhau,xe lửa,559955,0
4934,hai người đang chơi một trò chơi video ở đâu,phòng,485160,3
4935,những gì nghỉ ngơi bên cửa với một chiếc ô,con mèo,493074,0
4936,máy bay đang ở đâu,sân vận động,482798,3
4937,nhóm đàn ông đang ở đâu,hồ bơi,378137,3
4938,màu của xe là gì,màu xám,367724,2
4939,hai con ngựa đứng ở đâu,chuồng,572353,3
4940,màu sắc của thứ đang hạ cánh là gì,màu đen,225071,2
4941,những gì nép mình dưới gốc cây,băng ghế,574392,0
4942,có bao nhiêu người đàn ông đang ngồi ở bàn với cái micro trước mặt họ,ba,523995,1
4943,những gì đang đứng gần con dê và một con vịt,con cừu,557150,0
4944,những gì nằm trong phòng tắm công cộng với gạch màu cam sáng,chậu,416184,0
4945,có cái gì đậu ở sân bay này,máy bay,381599,0
4946,màu của chiếc tàu là gì,màu đỏ,160660,2
4947,người đàn ông đang mang theo con sóng gì vậy,ván lướt sóng,483358,0
4948,có bao nhiêu người đang đứng gần hai chiếc ghế che ô che nắng,hai,68914,1
4949,có bao nhiêu con ngựa đang gặm cỏ trên cánh đồng có hàng rào đường sắt,hai,432000,1
4950,màu của gấu là gì,màu đen,461560,2
4951,bảy bánh rán ngồi ở đâu,chảo,203388,3
4952,những gì đứng đầu với đống sách và chăn,giường,432607,0
4953,người đàn ông trên ghế vắt sữa con gì,con bò,576084,0
4954,người phụ nữ đứng ở đâu trong khi sử dụng máy tính xách tay,phòng bếp,244646,3
4955,có bao nhiêu người cưỡi xe lôi bị ngựa kéo,hai,158964,1
4956,những gì một mình bên trong một bao vây,con voi,431165,0
4957,gấu teddy đỏ đang ở đâu,cái ghế,470539,3
4958,màu của tường là gì,màu vàng,147290,2
4959,hàng vali được xếp hàng ở đâu,sân bay,516214,3
4960,màu của con mèo là gì,màu cam,320649,2
4961,những gì được dự trữ với một số chai khác nhau,tủ đá,335085,0
4962,anh chàng đang lấp đầy bình nước ở đâu,chậu,382999,3
4963,người phụ nữ khỏa thân đang nằm ở đâu,giường,75055,3
4964,có bao nhiêu chàng trai trượt ván đang lên tàu trong công viên với áo sơ mi trắng,hai,531998,1
4965,người đang nằm ở đâu,giường,11091,3
4966,cái gì đang đi trên một đoàn tàu trên cao,tàu hỏa,406377,0
4967,có bao nhiêu chỗ ngồi trong bàn phòng ăn,sáu,552569,1
4968,những chiếc bánh rán hình nhỏ này ở đâu,hộp,424665,3
4969,những gì đang đứng cạnh một con voi con,con voi,514979,0
4970,người đàn ông đang đi xe đạp với tốc độ bao nhiêu mà không cầm ghi đông,mười,67117,1
4971,màu của diều là gì,màu xanh dương,476431,2
4972,nhà vệ sinh đang đặt ở đâu,vòi hoa sen,549209,3
4973,bánh pizza chưa nấu chín với xúc xích nằm ở đâu,chảo,497500,3
4974,sân cỏ xanh có bao nhiêu ván lướt sóng nằm trong một nửa vòng tròn với nhau,năm,273352,1
