,question,answer,img_id,type
5499,có bao nhiêu món tráng miệng sô cô la trên đĩa gần cam,bốn,46065,1
5500,những gì kéo cỗ xe đầy màu sắc với bốn người đàn ông trên nó trên một cuộc diễu hành,con ngựa,532994,0
5501,cái gì trên khay kim loại,pizza,389477,0
5502,con chó nhỏ đang được mang đến đâu,cái túi,529860,3
5503,xe tải pick-up sáng bóng ở đâu với sở cứu hỏa phù hiệu ngồi,ga-ra,424694,3
5504,màu của xe buýt là gì,màu xanh lá,38022,2
5505,người đang nằm ở đâu,giường,130851,3
5506,những gì với giường đôi như một chiếc ghế hoa hồng,phòng,384375,0
5507,cái gì đang bị treo bởi dây xích,đồng hồ,514402,0
5508,màu của cỏ là gì,màu xanh lá,141994,2
5509,thứ gì đang nấp sau đám cỏ trong khi thứ trông giống như một con sếu trắng đang cưỡi những con bò ,bò đực,381368,0
5510,hai người đàn ông không áo giữ những gì trước mặt họ,ván lướt sóng,475184,0
5511,nhiều người hâm mộ đang xem một trận bóng chày ở đâu,sân vận động,511786,3
5512,cái gì mà chục chiếc bánh rán ngồi trong hộp bánh rán,sô cô la,377814,0
5513,màu của xe cảnh sát là gì,màu xanh dương,359131,2
5514,có bao nhiêu con mèo đang ngồi trên bậu cửa sổ bên cạnh một cái quạt,một,412377,1
5515,có bao nhiêu thanh niên đeo kính râm trên thuyền buồm,năm,450832,1
5516,màu của con ngựa là gì,màu nâu,27739,2
5517,màu của con ngựa là gì,màu xám,155058,2
5518,người phụ nữ và người đàn ông đang thể thao đang ngồi với một con chó đeo cái gì,đồng hồ,491556,0
5519,cậu bé đang đi đâu,lồng,61358,3
5520,có bao nhiêu con hươu cao cổ đứng cạnh một tòa nhà bằng đá nâu,ba,148002,1
5521,cậu bé và cô gái đánh răng ở đâu,phòng tắm,331324,3
5522,màu của bầu trời là gì,màu vàng,394359,2
5523,người đàn ông cưỡi những gì xuống dốc tuyết phủ,trượt tuyết,492968,0
5524,những gì đỗ với chiếc ô màu tím trên ghế,xe tay ga,565650,0
5525,đứa trẻ với chiếc găng tay chạy ở đâu,đường bộ,185945,3
5526,có bao nhiêu chàng trai đang cầm điều khiển từ xa wii đứng lên chơi,hai,531852,1
5527,người phụ nữ đơn độc đứng ở đâu,phòng bếp,103231,3
5528,màu của đám mây là gì,màu xanh dương,55373,2
5529,thứ nằm trong góc phòng ngủ gần một bức tranh có khung và cặp đèn,giường,376718,0
5530,con mèo đang nằm ở đâu,vali,319865,3
5531,con thú nhồi bông nào được treo bên trong cốc cà phê,con mèo,562735,0
5532,những gì trên cành với lá một mình,con chim,512337,0
5533,màu của con chó là gì,màu xám,240405,2
5534,người đàn ông vuốt ve là gì,con ngựa,546222,0
5535,người đàn ông đang chơi tennis ở đâu,xe lăn,373936,3
5536,những gì gặm cỏ trên bụi cây trong một cánh đồng mở,hươu cao cổ,394611,0
5537,gia đình đang ăn tối ở đâu,quán ăn,52037,3
5538,màu của tủ lạnh là gì,màu đen,87126,2
5539,những con thú bị nhốt ở đâu,lồng,259029,3
5540,màu của bồn rửa là gì,màu trắng,76264,2
5541,có bao nhiêu chiếc thuyền neo đậu trong đầm phá với bãi biển cát trắng,ba,288825,1
5542,người phụ nữ mỉm cười trong bộ lễ phục cầm cái gì,chiếc ô,491061,0
5543,màu của bầu trời là gì,màu xanh dương,507854,2
5544,những gì chứa đầy những chiếc bàn gỗ với máy tính xách tay của apple trên chúng,thư viện,509811,0
5545,những gì đang bay trên bầu trời trên một hồ nước,con chim,544811,0
5546,có bao nhiêu con ngựa vằn đứng cạnh nhau trên một cánh đồng,ba,501243,1
5547,màu của vòi nước là gì,màu đỏ,420673,2
5548,những gì đang ngồi cạnh một con chó nhỏ màu nâu và trắng,con chó,447200,0
5549,hai con mèo đang tận hưởng gì trong khi ngồi trong cửa sổ,mặt trời,500084,0
5550,con mèo sử dụng nhà vệ sinh ở đâu,nhà ở,37477,3
5551,màu của xe tải là gì,màu cam,157295,2
5552,tủ lạnh và bếp nằm ở đâu,phòng bếp,540210,3
5553,cậu bé trượt ván ở đâu,hồ bơi,270215,3
5554,màu sắc của cậu bé là gì,màu đen,423389,2
5555,những gì nằm ở đầu một tòa nhà mới,tòa tháp,574110,0
5556,những gì đầy đủ các món ăn và chai,quầy tính tiền,532610,0
5557,những gì gấu treo bên cạnh cây,gấu trúc,405032,0
5558,màu sắc của bông hoa là gì,màu tía,155102,2
5559,mọi người đứng và ngồi ở đâu,tàu hoả,546126,3
5560,những gì bị cắt một nửa và ngồi trên đặt trong giấy bọc của nó,sandwich,492785,0
5561,người đeo mặt nạ mờ đang sử dụng cái gì vậy,điện thoại,473466,0
5562,nhà bếp sạch sẽ và ánh sáng đến từ đâu,cửa sổ,245857,3
5563,người đang chụp ảnh ở đâu,gương,470754,3
5564,những gì trong bình chai bia,bông hoa,400052,0
5565,bao nhiêu thanh niên mặc vest đứng gần nhau,bốn,392664,1
5566,những gì đang ngồi cạnh nhau trong hộp,pizza,385873,0
5567,cái gì dừng lại ở nhà ga,tàu hỏa,368648,0
5568,màu của ghế là gì,màu đỏ,572358,2
5569,màu của lát là gì,màu cam,319688,2
5570,những thứ đang đứng trong một cây bút là gì,hươu cao cổ,507042,0
5571,có bao nhiêu máy tính xách tay được bật lên xếp hàng trên bàn,ba,267042,1
5572,cái gì đang mở trong phòng tối,cửa ra vào,343603,0
5573,khu vực bếp với tất cả các tủ màu trắng,tủ đá,543525,0
5574,cậu bé đang đứng đâu,phòng tắm,196900,3
5575,con mèo ở đâu với cái đầu mắc kẹt,nhà vệ sinh,439364,3
5576,quần áo được đóng gói gọn gàng ở đâu,vali,264236,3
5577,những gì đứng trước những tảng đá lớn và nhìn vào một cái cây,hươu cao cổ,496264,0
5578,có bao nhiêu người đàn ông trao cúp qua lưới trong một sân tennis,bốn,486606,1
5579,những gì có hàng trăm cửa sổ và đồng hồ cao lên gần đầu,tòa nhà,553588,0
5580,người đàn ông đang chất gì lên giường của một chiếc xe tải,những quả cam,341230,0
5581,màu của bàn chân là gì,màu trắng,56303,2
5582,hoa trắng và vàng được sắp xếp ở đâu,lọ cắm hoa,412172,3
5583,người đàn ông đang cưỡi ngựa là gì,xe máy,431570,0
5584,những gì nằm trong chiếc ghế gỗ mộc mạc,con chó,461156,0
5585,chó pug đen đang ngồi ở đâu,cái ghế,383658,3
5586,cái gì đang đặt trên đĩa,donut,357620,0
5587,màu của máy bay là gì,màu vàng,29299,2
5588,những gì mang vật phẩm và các thiết bị khác đến các máy bay đỗ,xe cộ,457054,0
5589,những người trên bãi biển đang bay cái gì,diều,535307,0
5590,màu của cổ áo là gì,màu tía,363031,2
5591,màu của lá là gì,màu xanh lá,205380,2
5592,màu của ánh sáng là gì,màu đỏ,408303,2
5593,những gì đỗ gần lề đường,xe buýt,438364,0
5594,hai người phụ nữ đang ăn gì ở bên ngoài,donut,341973,0
5595,những gì đang nằm trên sàn nhà bếp bằng hành lý,con chó,471521,0
5596,màu của máy tính xách tay là gì,màu đen,431715,2
5597,màu của vali là gì,màu xanh dương,37024,2
5598,người đàn ông đang chơi một trò chơi thể chất ở đâu,phòng,404395,3
5599,cái gì liếm tai của một con bò nâu khác,con bò,475423,0
5600,người đàn ông cố định bao quanh cổ anh ta là gì,cà vạt,565670,0
5601,con gấu đang ngồi ở đâu,cái ghế,479331,3
5602,cái gì đang tựa cằm vào cạnh bàn và nhìn vào con dao,con mèo,569333,0
5603,màu sắc của khai thác là gì,màu tía,75954,2
5604,màu của chiếc tàu là gì,màu đỏ,89446,2
5605,có bao nhiêu người đàn ông đang đi lên cầu thang và một người khác đi xuống cầu thang trên điện thoại,một,249180,1
5606,màu của áo là gì,màu cam,386684,2
5607,máy bơm xăng rất cũ ở đâu,cửa hàng,507326,3
5608,bữa ăn với hotdog và một số khoai tây chiên được phục vụ ở đâu,xe ô tô,311374,3
5609,những gì cắt làm đôi và bọc trong giấy lá,sandwich,492785,0
5610,hai người đàn ông đang đứng ở đâu,phòng bếp,381217,3
5611,màu sắc của đồ đạc là gì,màu trắng,200548,2
5612,đồ chiên giòn và đồ nhúng ở đâu,cái rổ,202609,3
5613,có bao nhiêu người đi dã ngoại vào mùa đông,bốn,152431,1
5614,những gì đang lái xuống đường băng,máy bay,488270,0
5615,pizza mất hai lát ở đâu,hộp,161031,3
5616,ba quả chanh nằm ở đâu,bát,254197,3
5617,dưới biển tên đường có bao nhiêu chiều,một,237860,1
5618,máy bay phản lực lớn ngồi dưới một đám mây là gì,bầu trời,500058,0
5619,màu của bầu trời là gì,màu xám,60953,2
5620,cửa hàng làm gì trên trang web cho khách hàng,donut,450399,0
5621,có bao nhiêu con ngựa vằn gặm cỏ trên cánh đồng cỏ nhỏ,ba,76866,1
5622,màu của con ngựa là gì,màu nâu,398952,2
5623,những gì đang được lấp đầy trong một phòng tắm dường như đang sụp đổ,bồn tắm,525420,0
5624,những gì được nhúng trong tòa tháp của một tòa nhà,đồng hồ,445638,0
5625,hai người mặc những gì đang ngồi với một con chó giữa họ,đồng hồ,491556,0
5626,miếng kem sô cô la lấp đầy cái gì khi cắn một miếng,donut,445695,0
5627,cái gì màu đen trong khi cái kia màu nâu và màu vàng,vali,441147,0
5628,tàu hơi nước dừng ở đâu,tòa nhà,391158,3
5629,có bao nhiêu đường chỉ dẫn phía trước những cánh cửa sơn màu,một,237860,1
5630,hành khách máy bay đang đi đâu,sân bay,372130,3
5631,người đàn ông đang giữ một dấu hiệu dừng lại ở đâu,áo vest,429207,3
5632,màu sắc của bông hoa là gì,màu vàng,512431,2
5633,xe lửa rất hiện đại đậu ở đó và trống rỗng cái gì,trạm,346083,0
5634,những gì đang trên và kết nối với dây,điện thoại,511403,0
5635,có bao nhiêu hình ảnh về một chiếc mô tô có kính chắn gió tùy chỉnh,ba,381482,1
5636,có bao nhiêu con ngựa đang đứng trên một ngọn đồi phủ đầy cỏ,hai,165232,1
5637,cái gì đang mở và có rất nhiều trứng,cửa,397322,0
5638,màu của ontop là gì,màu đen,484734,2
5639,người đó đã chạy nước ở đâu,chậu,312299,3
5640,quầy rượu có bao nhiêu ly khác nhau,ba,153845,1
5641,biển báo có bao nhiêu lối đi được dán trên biển báo `` stop'',một,43464,1
5642,cô bé ngồi ở đâu,vali,233143,3
5643,hoa hồng được cắm ở đâu,lọ cắm hoa,459203,3
5644,những gì đưa vào nó,phòng bếp,545101,0
5645,đỗ những gì đang đỗ dưới tán,xe tải,545749,0
5646,có bao nhiêu con hươu cao cổ ngả đầu qua thanh chắn,hai,515390,1
5647,tủ trắng và một cái bồn rửa ở đâu,phòng,270388,3
5648,có bao nhiêu chiếc thuyền được cập bến cùng nhau trong ngày nhiều mây,ba,404,1
5649,màu tóc là gì,màu đỏ,454887,2
5650,có bao nhiêu con ngựa vằn đang ăn cỏ ở khu bảo tồn thiên nhiên,bốn,372252,1
5651,màu của con chó là gì,màu trắng,64708,2
5652,cô gái trẻ đang đọc ở đâu,giường,169854,3
5653,điêu khắc băng của một chiếc bình lớn đang giữ gì,ngoài trời,513280,0
5654,cô gái đang đo lường các thành phần để chuẩn bị một cái gì đó ở đâu,phòng bếp,134772,3
5655,nhóm phụ nữ đã tập hợp ở đâu,phòng bếp,490099,3
5656,có bao nhiêu con bò đứng cạnh một con bò khác đang ngồi trong một bãi đất,một,378700,1
5657,đồng hồ nhà khách có bao nhiêu đồng hồ với các múi giờ khác nhau,bốn,403521,1
5658,những gì nó đã làm sáng với một cái xô trên sàn nhà,phòng tắm,453093,0
5659,những gì gặm cỏ trên cỏ xanh cao trong một đồng cỏ đầy nắng,con cừu,557907,0
5660,có gì xếp hàng ở bến cảng,con thuyền,361085,0
5661,"ăn tối những gì với bít tết chuẩn bị, bông cải xanh và nấm xào",đĩa ăn,425848,0
5662,chuối và hai quả táo được đặt ở đâu,bát,353558,3
5663,có bao nhiêu con ngựa đang đứng bên sông,hai,330729,1
5664,mèo đen và trắng béo ở đâu,tủ đá,242210,3
5665,màu của xe buýt là gì,màu vàng,125213,2
5666,động cơ tàu kéo những gì dọc theo đường ray lót cây,xe ô tô,335887,0
5667,màu của vòi nước là gì,màu vàng,390288,2
5668,màu của con chim là gì,màu nâu,172751,2
5669,màu của bàn chải là gì,màu vàng,8747,2
5670,gấu bông nâu nằm ở đâu,đường phố,468960,3
5671,màu của gấu bông là gì,màu nâu,498165,2
5672,những gì đang đánh nhau bằng ngà của họ,con voi,568315,0
5673,những người làm bánh rán ở đâu,cửa hàng,15794,3
5674,nam đeo kính râm đang cầm cái gì,ngoài trời,363276,0
5675,màn hình hiển thị chuối và bánh quế nilla,cửa hàng,419867,0
5676,đâu là hàng chục bánh rán đã sẵn sàng để ăn,hộp,214067,3
5677,có bao nhiêu người nhìn xung quanh phòng khách của một ngôi nhà,ba,454144,1
5678,con mèo đang ngồi ở đâu,bồn tắm,558073,3
5679,những gì đang đứng gần ao đầy nước,con voi,501790,0
5680,rèm treo ở đâu,phòng tắm,301783,3
5681,màu sắc của biển là gì,màu xanh dương,426470,2
5682,một vài đầu bếp chuẩn bị thức ăn ở đâu,phòng bếp,324953,3
5683,có bao nhiêu chàng trai đang chơi bóng cùng nhau trên sân,ba,14083,1
5684,người đàn ông trong một thiết lập văn phòng đang ăn gì,quả táo,553443,0
5685,màu của con chim là gì,màu vàng,521881,2
5686,cậu bé đang ngồi ở đâu,trạm,65191,3
5687,màu của sàn là gì,màu cam,538058,2
5688,hai người giữ những gì,chiếc ô,529215,0
5689,"con ngựa vẽ những gì đang di chuyển trên đường phố, mọi người đi bên cạnh nó",xe,353807,0
5690,những gì hình nón có hình dạng được bao quanh bởi những bức ảnh được đóng khung,bánh,510103,0
5691,cái gì phủ dừa trên quầy,bánh,367619,0
5692,em bé đang tắm ở đâu,chậu,150017,3
